device,temperature,humidity,encTemperature,encHumidity,totalDevicesPowerValue,hour,ac1,ac2,ac3,battery,nonce,signature
0x28C2D4E9e20ef0bCA883BD2e200752fa432de3bC,33,37,210508541256811279758667132326648139566734064466708222459855778550550699561800134795457413804447417252563829487071457481566220601827228005601347025590861044234689797261213776467766205321638840339861755473712987265818263036717204608362331999252139630065945624339170852799854101264388976286469141514584933320714757901406730054947149205644763887781236020859394152407261407194702163812127420930536831390618472741475245729241761364334672796465239157280205225847794758951189826935820184540170430359222778907807935199640541536743398415572762611254015946520961897861358981544172204936749570811449574842949567336319931758803187687899781694653016761743309213949654580213833720442982263751822363120065397121445275950485252573344949815148502414480378212400448460066888209030738731791335721666113798378005981916636158947208862434579990538525862626589798749750759595092351753998020901661529703865296828283562236553985051032541436658902214714794757874677451590857461916303037658933194205469762379453316669135304833403323546961025285610551715748306707374047333996501673315538350770870224873341051913673928920228648924019775559693784046986453898981762953463726074068504123961806939168008412905792413378676635020735389022243423228991289208177802520740,273023520173004472795841167129468023869502068593742290650980808351396060060240642745498482106157897994822098938255773490695456261813884427759793412608492086218125066519378086821261309886360022937430777738655262359975142594486122086668820167099566334073879130844386421359772110753744064021027067806841175021164544981458148822313591637715918145366859557403817493916871399661204682400565991256814517518760551971345061630270342033064627390471730786654803055097626281995686354346573372831587558245389657451609093689203475570775495237246561516943004363271425627993297508769466737356246525518450402177254816866366481665523437795273267273664287689653759058907047328411675134563643550303478060389533114334712188728526442364305349992615764651907780895769709571923874242515271910355592218723751586872988935416656376575077866485207265072158998087356858322477521076545949710543887033997814707943332613662246390283964978562171289820568812965159326194067779274464043638193747957064078492252453499680854104336044364121655730757816953347382196876853688633430315924194640706013890382146461969461244300617841105130499715221096622642396690085362405916795483200990332146291445751052475200566923255489706815933422299919307268159063807491453399362912416964,5,16,2,0,3,79,8,"0x0ebc075188cc49f7c42bcd2c1c1b1b9dcadc525ede217dad65f4e1b4d6d6460c1eb782f3fa7c3ff6701a280427e2c31a2456fb300b7e3fb99bedf9e1d7ca27291c"
0x28C2D4E9e20ef0bCA883BD2e200752fa432de3bC,32,36,143909011996854673466770759591480284441312771172973722620108827922268997704503684524648443913004164078076646953644999125691951468585728958503966166282204415842477601337591360796064883220046333500592906654025357907648824799649273613635986997773889363848411022599160249038869872279992971102742247167260418994178899850100022099859999385855361148075384416640699955017023496758624059435585025269134824937725659408660497822844227350077864637851868918270074680628929767243729883535251617737930270203929438148524045902731693027409575295642087476377795625719194801223621592233775946357213273742696547408328466033123061918660363268966456257008031031841506604085513166910797232253887501950771752070863276521477023213600789915321241682287697213942223547023847231283806996419603617014141685399093061082536786423461745171335480125206857691268206861506812197892502595107766175190338433345364307059301018572086324057461754142334342362866668708963788825934120349209349403180101045279635539483950473769710474075052380677269465467995204794690910120800450773941384644954277598585096520047727240363113650666453115829429945284079128347139330133254905970642708628045939086472423565817559727964333707723922678238178610048256933585568678136640317582166659823,817424939627483466617400197111932614627838383056926898435998229359670285625824748942897716203140879919466988020395340512552229318059490436141815837989712844247197962161767734585091595337290403280336391064003220677472662024534615902202870062760050633736877582366184623272685001093933834702036001117156164802263685240751133804035591815936875473973179218875098764554105640363618228484483922940017522660299572920564013050780479247099484906012844979186991833209567249181265950385126743028683329693011390678026882411773328249557446578665519138233193524094892424779359713827808355765507134590777048509647550492466114640559135221441267369555335158870561723561916154108506048911526663557847369169749070913249815146474414405513330414829749034051851875180845228209679224963807646223798171358664827148538065141248430160473383750688737472155606236687002441876568643329403166950437044750211556469241888103328025566683751186164651997348269333362739741916668781420148734136130018959202605999450340834707909128430562195297680751145226869890016389955721694608668995906792753344695168924096224320445426709879034625233585634044146448292939685486460267651098268924278073701518878069707982555041810872694347617451905315824961862833244933724867586120797978,9,17,3,4,2,66,9,"0x215f48517c223ad5c34d83eb4cb31968d02e0884031ad7f21b1525890c76ac4b4f2210532840993483e4952437f86faef468ab8ebcda4faf5344a5817ea2b7d31b"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,31,35,207502082858699079137307312257649764453072719986738593025306368172234899238838450803540094740977002301459731223887696851756858814827763521928229354949521356490275724132726363426553459107605559294150453814062368459064030568094309136562122817763611333169194805705261742721611453540059332930525149463896691120597386876841180321857094681123588100394695865050667729691780498372664227493779860150083514711366083364364000803421165322303084105476815958682958321779201393883771629588060258783211134757934119918579736085866820906930986736281687871795079140884043958304788613194615318886683637583901372629162974166918240281010301502260994080217283077141809734960280391763548048549191725698503538769496788478511870493654748399581798811228271933098189993276818002284850831892118268948364746581112739034101780396774117049296804698578819491628276498271185144970105533151246065006374007509756029042272369354751736589546476893522350752512906191989405272162364875794062348105975221169921556057102598227604845830290199732946572552273341643673790256526114486250535760020815586668591260299298579545182379726620323053782067108712779022860073747805833651111044956585443250696107300453771695041241365798627010587354676600129912903896007850246746208753900077,753332918998378766544188052833145247061067067184335667414640506832941455854439223920467739731374865372627664495918677853499545882735034405233979699142531028546234648761807636163700231128161799821289846682917643970970584841465744628043970341013711352442339144888791557182922272592583034076795987048820130772633541601768593497888790610507262613442660159801627947105620583203043081919113478483505323787373781398670001515674623395119470263509974615370223600928225918700365282104104853212175580791261548838545519635314961883177091151899215796842770119148395047043590673277344872284060536247950274094299285394831028649962470267084377759731824044072905864549720641899249598982191024926328521541958389591983352332379192432774495369819699568525371340470760159833891043226434869668101865016203848947631814207363480818769538464226373581273955323499689738521898106382884883148349842144460000933717557972251680622938823385365274979070533672359500309840164027873594582833630874979714298195425200346161138409016840268532023202722714714716425818292352831271345080113536885660796865770972100559184308170411505957940324081638012668918594813760100928579703388921131352783039873802266677651677698245577049155620045785643023731155317970795239001368623009,7,8,0,3,4,67,0,"0xa3d5186e3969dfb6b84cbf161d64f3f3cba31310bcc451270d0bb674842fe0503163b6e34f4942f489f10a0ae4a99338bd7b56166269c5f739cf893d441527521c"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,32,30,281191422287274788504134395285630695975193930257401475336037965925527352165675581832010072033246592080232106700693979625658583891358157396396278973284066352460505604674069795260901550558522547106188863873648290528232744988526770596931768083697223844730567362130423180581389047530347287241158723786420487920343061583987914459433902142865384032062238214477083752957613556926637724822468591278661595048074325606346770574146921854853131078034940834407287689451581005805182683363062742887335301528309867707215231855405300910299132979814486151824902253570548602911874695936504231976475329088955839512105307198281891947853098686545286798936150370947587414858849234246058679831778880208409285477537986405640852993980277591940764050247471031986612906566226941481380742935681896773586262562201517730408529118456222726018947600183109824094542979564813410015724363200205647895568842753087755450788647348196474478949335375606685374862496298114529631862412087148831992449545278060846106231564519992136438012603128997382959312735083036874591860138533552368872074843002519444264896996976301308815095115320191590967259101644938892016206379129244832419949195210915129631655629251198891871304579311894979297047514581241662689334517804103431933316818301,89976937076645749921137505008270892658590089827096905159140265094321229012417523999258153728619542821614725324074578756891521446895160479038139749131099519033888952335705392157530775019269135449141878641867946298784085523999356345742141983817288572397084473912634747166878384293187739816740878876426107536222366379188430255282121562312180325367253264911138073287061457718060641631906917421596583976386757881241223670859427447686143611371919077890629360051809502265303915392500273583412403625574071253113394079326158175952892225307694662011980362228663430935866628127470665560386755954278410347460514244856849914185311123377398595767857587573652349742216409962167521328478682034932607434758535651741239725979163818306841423169178509753927553658330237246474922016786887834688279100378710633077063836110009415875882521746690414673685310692693256383559086679114163132716847340109298941989526196426597973859997093076814798201910240260894049745687834547158843421546197950549908157170876470666266402062790584902972660237699795236161846820632225959393955152231850520386322435645009120339196374362480254446554268664693093493718186960111898767710802323497424331947446363364764847741814132008234099458345541674520586168689627040086497345827084,8,9,4,2,2,79,1,"0xa525fe1ea212dc2b5b5660679aa9c752dd4244582f5931bfe7bee43aed83e4d34764cfe668ecfc5c5d67238434327210c3c6d1a37bfa67ffda58e3e491375ddc1c"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,31,30,144254465489189700275059799455086571494574668899707066127152928212097349494363026886549216215358937049211508178252180741056684874868793844556083095264878053602508854566228560714057011825653699961039911219603034594127260767220280505949016127654709092056747320089713625800355007055644613335519922068471278182016970439834213306894530055567668593026548963511320789588640531796083262464907532791983837506518684151881493174378352304145544452115493396742166171737919966099187095397887865076553359053876672668447469293486776201560975977469419569997791814377321398185929555931186321220384806485231099962019432022127768844426006118052800930286540523731568940414420284440349310577074454074717594848658639037333876781747871523015540682700608280902450959702789830391719040501110169988684860368037455931141582002986988166876002957630445397747205215256494061251367292787696891152815329539069345516353617337972670220152846824111548279596699127059283158022543323910388409816573229288806527722907324182859088429333373524172254839353901975533259600314315866478535027492150357383335319500946100778562186965498181599884064202352598468131332807804964561051299707468166944169071349637553594182117347193087784130074922498907517905941010495091070675691877841,590471309281485075111871495164063260050250626576635894741778457548556670451754427542654394228593391081157501158570725331813413159453326007547097998938960810809227558685879888748563584231219637503091585000527654317192819984355234282351775018046001949350744549840654811232025019931099443729850991127498396430235064186940126333547478635463798647471296763064815908811445097066104210150267466461356139706666511150744812707116726161639017219669518099043781422322098321826723019672435028191078368509558088156985512757626718069341146804439574391612664848189833971751637254970607787630703810384441971145105909260283365183828475479603340862582828431144231655047261993405935836344632295304456297698589841653771182451451269630974281032681872306790227469452103240930600675809468844006078931133229435390867010558015678349099136264752940472340177370603280717923806844175952182677739468313203989747169917650920847179917824341525774107333578232956759422242428695413062586466114679940653538825180116277927258739952656697847193068198973989424327481946389297119266143691296199332279495819184709175818391834673728975550798292874135507954287363526909667704724419966935210803698402622653067700401563044287068682232460848208973514483570917242389838432924446,10,10,4,3,3,47,2,"0x253f88c69dca31960d9d8855d5742dd1f1e8ca7ddbd67b78ffb390e09705612814d6527d80a9a51f12ff80a2120d179f86f475a5dd2bf0f5ef042140a4690b921b"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,32,35,748186077570917358283610698024349028558037148893239655878282682869301247138580945804936206097694082381355452546969746536353659640901491595873260033812207813937100515616491404815271294145657124354364421027990503341158682390556417376145756476331150906758225951391201455804276217432022744254836354920736444238420349681725862071700702165168700760263352915003695236366369720580519183607980431744181069219169907555769516921404442148309142696135843570652071492826423196840948366937927934492981982421823853443421369949540454465921645792927543128700189751931254161932475021879120413433847807718902979912323771759295814587304332971145820401317152654545571306646130102526640273601279691157544828883600489920737151968374333406054534743115993594934757753219151965463041774170678874409184242810838394009893106344911846761611587176395538903792745896682432321321453127528025391040216494559122659815167360906763444557390593637006510925674407902516361913339841168793080406765856026671090458029514065475258389470864518008087706836171616206663448502688704357127726673868675303839268684552003625613886421048344145341479941010406045392888740973195023546825576688860726372099365948936045573896348319090506997370243030100031981782279630038311526786185350679,641450845113039718526745680807396032666942259051753959159590051815820097555316833121388026638464610178342620482523165210055443539357731616964559670198655699734569019650220196132135708008197237408763652228740555984935894028284113742359439390968695507953733636809264070843017080954526731111483400406163655160106007052408996900400799483210609439904923764616364305562716939761134194200153252487063979786955569457830446780109534606884558653793624350729744715616770816358779396733810435664422434791113318101707186594322479667472864537822694966060554522797517590409775485461760265258295212899030917372687266987417034786021156209320326036087305369111630692956919527607434630463662856503345601670737962251889352630105526368272851314216274655091781789490855801699444289925980261878686897726823055484215895708632020672125034471402124321959394891110228568392868881192628959326982632895265185514214314341321132722150684169717752569355945186467076911632118377128129421633158093109901281297878258001852422582764993449018606053845812560808010107275664877141446587832361514980310999409693264308578046362099416935474153436440824562232889031267594271930419156571949461050240752407904667118065600118797274993836679068744348396064465631229581133689251138,8,11,0,3,5,56,3,"0xff095717435230444da511c8ccbef00f41e4b71f40a6254f27e3fd588a511fae0343f0d17670bb3f52e1faef941ab4fdb50aa9d33a423c68c7f9a36a78d6922e1b"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,34,35,808453177751846643362261808218458469659409135362585462688233178604262710692613744332300196059914375504903455944154328629203591129313204597198684696001676092164492290142987734427860751431952554021152955922972933565538610129011654954977939076617471541644511428625703403434313530697927906558149345603514510640419398228486874155085772626214794986914623224139481126325522207944028426921243820616216431275814552442847670300979451872531607038386361346757875167499829891853456744475137152678852590780041180864336558854623149813427706811968274103620130202293856762202129204562386906806158795342568614930715094995003659934826543493184405618831703987602062528994237961234956623027186298321535554673161838143444454605186089209584566385703135708594396903672577392133873016318561444972365504510232644113165688706855219178271994799003907084040267290269762736294146823365675150642718597225227450791708982557658150558629243144598365795774621459070228308257715029077334601419762688499173497453022650505807651139966141781971129062072204143243491434157507595229818514872079359644190222998958333631547243515147176220972045701969059784153980267284556421684619789290885596123386713648905344539180240558811572441049789145115413650409161419010475240328722261,365548613601645150795477250065850329679539331052568842771857379780815850146168664475411383228797852065652831516234379266051575331377441481994688544281730939836380617852459898940233612053412246367077965482394328981459660801778499970616927130693678481820312428057012779435375267939386557019825896422192620397800115790073615371927852389554809526035988755107503358931832317264023818274531909074362015065057650943748337959514636907775352637148274701890421323402712222694553274917498160778960571895540757037237521759884210955348517591028798509704557013837264462997682204559681122532359636777423130315553985163595249711690206270699079323248974436310025006185678664424801800654734868194396859451740996935790204798074524718295053081543964773928087831533963999285291923775868622034466017876769483128541401108371562274956469887005197120823166563892963191292754894523272937485565462052573964846585299134901006855431222989662284570826356869534682155122252995827525419980992102821353198554673667179318392179597225395317418459004085630341984384143089759071916308985838048058699333312141054124349226773721669785918824232773507091659789241265397409849135882020509785853644880903556429464572220749591363135322937414444089378218385931814306426881448417,9,12,3,1,5,78,4,"0xb3d43508b25bc0f6eca17d908fff4640771966290ae6db31af8173533b8be0af3285d5928da9654aa6c90b36df19f81bfcde8e19d850b01aa29ba4ee8f535c801c"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,34,35,228521042165376286356103693542700763089132424673658266390946980634652744852104337408565990487020598874402036184602917545384209706473432915087801447253650173992621456367491027369890964020113141656417868496620028597125319042430341974180086394990311688802170045576819923253818785322444578478930140026287186636434503584702490874689874902935125256272810168758094965638081567394438799571433351679108366614784377115588135222322623274324653441312142279382654960087988817938662344019969106942319231740433268543254308321054514139656045128306027675810847560950617067708453840853385230735462217777008168431492468228453781039019081068633870207518335042962239273849119304910940319607708276710007016761200276828142689794175237791245013645656568024294589948542860785233874191767229107289695326281460604399440013558940581095367603076761529911365558100503773508764490567416012876068712155972392860546462612510321850042984019514190362789082469756937515173261950288606763066562526851043979629430843014998324175082609852896571718369556833419009789559048602926424912035613246228265927503519314564527039264062958288521524172920291905789952212124972957311711153533286280204097065586397724321220442223232193497220056112645480220135073431181551045752709794559,794781181452199691743135787658660050407693510271235084008786433978883118692783773579585615849910176858665007821266422083320165283079354850879714528115907208915632593051357415257582149009901221004626960566264387330936579063787465132240777484434281321017464059125587130212077600676544984450540150299113369239151854557279079055628891318847558908245519580243385411991714187373623422766695259725390937309563403043148766930319536631717376496352876420277954420712768176291639338442807037426285018531892381518365370575879748869509455302234746588512297653888953773953729647663443293327113379258572981525402011985512450189787252086437048737943907106838965822864255515877301809210276103330533488394173168629518332931329011033419878500072872433142559080391615066060812173258436350636100518207066598141819873673002831573059989886577364983589814785408103712476946587154371398635697849122080764418854522484542567639432254664168262413645084803412556721340246981200073538025548474358618842465563914443974591153568148173928489633340766278949030449783875936718461429208731211977513678518769980415930348104261986257145960903632114441638096531300162492110863891724585387980796442298037403474967942921839542004723185661863167345245895382244278311706480674,8,13,4,2,2,52,5,"0x772638053586175a6cba38c97069837e7ab06ff28715c191b1eec747d013b9496f70c6c6be1960822177b9c9a2a3f9ebace788ffb52c2c2176b02e25a51803471b"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,32,40,407347238391507630672397627749129343694128659393016653743378971076289472389529189416413296398322350000346929630872415481724776165701120182955714666003376939065344548138176325107990262031083165265790670277641729026353285129378299479454505294392657864152670983990407474492217602380344155382481923322746548792970986829297364074880149816982551302850416318186698483047201891578703798683884871504936447208310784309089892236562584627718969874784906369569309428988084428600871565699854397722234295793126943434488531740424228582482995052953639957185372955767953497771197721272696696043561070836870798582955062011388365232880613064341230237602488538853996302281147166386199985739130452412359448951051956714855632429234330173705357795889033180872977224684183952594870667497428976256635437835578918085494103819709897701102449852522429368043896067112067728254808456791991263592857026458519694640007227391516530251023110525796556026347665820160439053199849696614376323257753421720293415590141525496978017956276664099844006881147221747909074041978494246596940982217154371649750898877432294744247924752510632480930844643905094014196071427101008672754940212059270584488937577489829217989675161153439456355514242830103176562176701927072671473749531099,721737630389123630911635992067018200521600816175253814575520670647724094113424795784658698688003506371921803191268074544758881825712832724877043106214630698761491603754029387732885012639140741846228340621454194915869756833854648175195530746639723627979110472925032803998237363093529854323543151300813179733975918102230249730416278736574353511673001888537204672388271041008773066577923307105084478602595225134595411657207150561749496326818932483789481560542745966411646018069795980707856644200428960250931721256767827967466144602247296702328742482705859459660161293129697284341306033164698062425111285018870821543488173388330531620365733654341694728830809476969017778836312383345275976892258796063853854714557450830752546993896922182920213861208860748627734874542552309046344348866135397906576259907420032986517889047080616663442437409238448008272650071462728722688319800182129945545038389230886129995416480159325476669502707628149028702629859846894851751330818340614985752644060091094899803697910468226299764903776703916311890291294015025873985086672257467605882125568219171667481203612675932991918630370987588433584287589224417994941025114563355106720848503186134707254899751754174398623853825424376413897751797911727427649842236522,5,14,3,2,0,62,6,"0x2f1b6a1afa251bc3eef7e40e1b8c64f97587601a31b3a7191c54e8f0ecd632a250902c543b2ca1077a0ec74abb5464bf87c9767ae6482064de857e165552079e1c"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,32,34,42734951674583540296926959303914107054031422671496775471514344842214548841048483501441333423653015557811308078144326226635219549198701090519146812632671479271095515458122107910800558851712612039387366790977237272183094158129675416018916080187828185342399766151014625220507438989672075121060271899133196152659320978549443893696855365182364529937578677270968915945337483755010653885063072908969766481820695264514667693688820818310379720032176644216716643933557333054192322446123963977176017662032509582153548149464955687204305021066470318272235758832906170623416117208572214733298536009478095951386021585549101884739671534007395871229185317133048982328915388554286863973219280592249604279595670264060830023263784178868067543759520469170000721191664959468771324733792145499362467870079631759849212719285791641128936475841599270220053897141002895002701931444692138731027931048189583210965278552255059364873632174825918680682919237811039901865260022539035171267178557710698963850549489316565180897236618823246891549653191888846543782591579213602833117342293702111820278113966045584063997539509516734048886299925047863466307019797895596017217538073475206118537133271163515727917071724954764598574741189481752012462724563853661648443891602,738237388902288606954399610868928172262749701577831620395566487734119750843700096723916462581349276962928324386288078382483304751306760197845065034057008707287073620948643300366137731260669678499304609421072140978931240667464459587687505727126794722024799795414115947313799400469875163468162858518266478132538192527648442942516608446291927943525523013646466233445825127890646310204499697424175009235568751538019931097474200019823760916272805327466537557190357124283546030677579711946929371517647117706710547973239613845079397305022236281106625543200864283025632745092737167427461121124706032533675058010973046419044351210133925351550093615572490881676111796059824833438944421600477198161153793006127255740324419567153500360671116407315388840872244736962529637201257706794546288048654275780644804354028964264074041349026645426094666634144218131770539911707813130311682591146796090487738333081279626687556364499664071742905123691268214981499661244952678333010551730024754146637202528353925020316761203292997319878244164234435608330399613831552023376065258796052835211785072749527880279322215082219242649579711945827896012593716074407457671762516461018176163489347820932821134967564078649525676605788210773932701423634598291357007933800,7,15,1,3,3,37,7,"0x5026999e740efef176916553732a93b6b96a874ae87fab29d53521ec6187e1822ae609f85264cefa9ec50e4a3fd5234b6d734188109748b0077e3340e9b7d2e91c"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,35,33,120557686107021755469295204852514298043972932377011474146192645277713940979509356823536549290036721265687383555689378966512945497236483621571610542142763432523171327690382000953379721819580586696279060961709222964978219859320337151185265051649756754884091383040947814179451726459162486651069785771353312268674153666058624360986114588568058144542530313242196274547267970472833012656080577568298824722698454356204296256132618620207797357096744322386235364943328764625183350510670393753855180067221730382817868299120458888826409075234581276375743201038654946364497565580914163738874600434992026094077694621833241622942235753299675801828893076984368323870116579956249991920867782689432080532425466768005085306008470731063477892517240816091641080203356250567316202672533360842343774133298076528822637857028683960757552354611400373158280366842407876609255630681084073162826563250841547873489766528659939064698242953650592318468336661963422825342344958937382370186337343810287613166445890205200824024284156003773667199947290291342879257378671829663637780904911601914382786530180678469290826711251127242276715363771864085703881370725225884456638814444519284309290339219232362970879802541660018724750676675708814582888320281410244147405840266,516837730588100716664184441454582959103405219408267058950137512069379004947642203282727347014898372941707975529249594589398629043903961630025500553971485053251941061001250119860327323958041120214505215181767901449631330021076423404285003352775764092407500507715059213469985790755373850779257489818695696104803976049937574410665755470477258758424978225823458064522234932738370790141426385854748009494962267512627742487852631897748324535194870808279294330231451221890753012249719514376949491170961151124548872641683748245513753343074818555946054635152734238231186408011094663606172152354538646587065111047246689604444999537596454839046146148020723729140305600673462908225617330352928159555432875342709877929690569263571629002718719149137140188094412337833838053006153637724280165318500646980970408321674535463111342638136925531851302157076348165947837948795913633450181593088154303160385881070645726908931009455207875552803097826316668988851510007173265323710272869634021544513109678769501298922040268903034454963780665303708560213746485080423207988893298740266624788836729696803942534889659893819826858934145951336951730253460206424015391866331775096628440144631540064890759067614233417387081978166129307268954843482251597657696011590,1,16,0,1,0,56,8,"0xcb7b6967947d7dce1a1847fa9d70ea89391aff839006010b29887eae2d74e9406af01ec590c92c29b694e7893e68a159217344f50003008970ca6d17b544394c1c"
0x973F17c1bD3BCa4b72ca4c2e06f40b414f5554B1,34,35,134812141976317268292891965092101485158946526209988190834964946257131877397815954244237869224061701327652175438276490960358628247419145723674185921292132083746368325709300352004787262429420438855257758031806200481850475236138955213084371233515993003163996802186535628853058386939765749044259338948040945713662859650677218831316311068422621407048472128157203996360732296960632762270885330715647459694791545464899053512565533609116182074872854392412753082646139666869442355363282319022255368743699572485965516786738999994774855331489986177747147067594828790669298819348500157605838471254045494380046633462465679944096341659459984215313222417205636651674239654931011827141753991990592751071277688282263129309721983077506222883396584905950384535991237756711101952303373751750204710696201484049435335079594297606588702363171872354820219218736483794094895928717492820793074806640859030043012572319563190140174185801006775049240932567433415192948008640685607157268844550598780627138966710352748327021885323380309139568733481793549763251663516338347454080326731967011886682940867948927387263805045886785046742814734185725103818561164507763468650193847985480992507938876114031336741748646254288206663896452035662494295176965036580892866340717,13089438693921593452562676922386295089852922214343247979659214870472260898867221720146872254737075363114716249265621649847414787107074783685800449392734897260951024957198655708400287311097013940729262339606629120814441273426537084596385192400257062334815534273360947478155737924792617618301290385485994883143847487894487218953646067763763477557313743344644653896885321800364644405209533358215276667667318957715688362301882613705988245491741811754448656180015487275482415728740938165682441884367431580749427151859701524429040183746270873005274224963959944536651786298353198476758281791950774657630092220262770138837727310797874471758811048781841622842989098526813959309578153772047724287456900896789439230168259138954472739782084916163201058426036058647991852295139920508833691071394947963535125438209509201278100443203843638662523967157775638139837298154797047487413235351900292059287336383457818743804448403925053757557609442155259940120285802003370583036638389909565454756797634876227314572568084720841237587629445478063368214965372808743913306592895765784695606848114619122153585139283975726034744982029368557772081827186364774922214724310470264646218403004449866845746486712357126971003947116547754252732850375162825617439495857,3,17,3,0,0,42,9,"0xd606db9d1c10d6c8cd90894ed586b6caa539db6faf00a84d670cb0cd6154b5ba25af001c5e54251f488aa4b768796c74e013e5725d2f8d5ca6536f8339434c8a1c"
0x85d513f2fBC1c356795cE57F90DE99CdA614dd5E,32,35,703255864651241872844025262602724067898146570226690555056499871994720161370853981372058679212307404210036960259595832079745953455672385852829531403620509290972716101875174276743646239024306732177577441763536147722941270193406893305996287601153406248955678437546623110971601380380271898169690812397997047850842235205231440699328601055330860624775422458017060086544699165624166848032844332975890934511658654892330500716065086619407497665586013620886675166667624080551077296251877812395849156227936368080841422697214473170586439267110274060160507989174808817042873340755581401631481972274050451430619941206451126439102045465665789385783877876796151706920607638313548369637158323783322764645256597554677920574490685679669945973919937383442414126881483354547205547866446015173674589994269725528895100832741381625848821414671818638774697256465855736479446010208199236417157708503444450393435551403086292706202075158895652229240638146656249524271591082069485059694047470420268952437534561713525852916051431562825073837077605034121593230364398191967648546817586185559474591939978311648059960492693444959136179666074588782814138815179139770460252645155973216898316553889799829160920229244264034865350564871834055107274553454309765603081413259,694784080476680027856167729060399836855254006904395138424888007168554858174247033584097989542637918777950493628477373416387554997829981034613912729551649354158887406055576196399118521033729546280610173603138995076933646425341754420501776422370632527430812141277574716954735882565052485022491157113292753260487302248217625540122402582276644845754163587375061992435964062415201392917728187425486500552086191053922685465322125179822974730908867641860274160792487947621315695885954103245995278846899577617598061278206433849486655561823272158123904130309231808335391148341171232297258065199415122819405634684413085438213946698650841723441057342449426861561347781264562297322225672900322261010237830993876643856286083254570505417591548545347512649195809471094208096371137163363365705627628276962580678008033829515215173172526440289400191788853198859542742293116151533777289786142087181530698317911604881604679249615593897996215056907917755712823442383827357501783922296666790640315235087721308123251369837871785513838108030384047169827921463536720086526229025120975509361043460177571692070124141924087580477493665838484787706236400117746529992150669860631992787831554628001482460206066503593494933065589401281391843277281856825795146374652,5,8,0,4,1,52,0,"0x094842fa42800e97fd2b01a895992fb67903621593cf683d3614e319496cf9257c4197e857740e3f5d502dc55154669d7e6b1df5ac0adde2bd7a7465ed8ed9fd1c"
0x85d513f2fBC1c356795cE57F90DE99CdA614dd5E,32,30,114817155215012906300427868540991531523834491194729573941732472870634040777189518958243135289872935664808368028178794037283802537430254088199712391747040482476969143120065049712202780164723279033115868502019394058443924693283977736579929347274971830306498267109914873243880410864201802355995410118679281100018985574929990136641187316711238467947314572769360472429968581286357277422342584743164827066171970060240350289024930921506205697369370044671769514711091008637455170432601836589987567740139985715859274566130518788987104108742812144472191887888073981872559256942881371939159644637397517107929882833546226637572528560299526741223194426925898303664383948942683666345344963116406013401908592719805187083314298895900820061998564530799302197115526754253439128106907111920741167854755624251115722925996937845546657403272593415511023406270990039755334755003827518730385148508312092099143935004524266357200855753934353881498818491542159131321588362689582225899044332230268767015989641911736794823616640548967750569220833315570175914906175114846470527436885968950590283056143924157098765333922590870183815718151190565483954165896132780640827184940152366565967491985107839269209925705707021288771874532731611587114967590993989218666045038,787786766795035365404290928760816437733505850155149910281391302094367019291438785644540729823172154151569886648609993166889095587198286842080819773877934736671934565510950857045188796347840926198998802086239458126363521654676302125689125913052854232511163587370195427011839883739648390692310546200532324275139072690044743281074115617685379153807788485966853648061778239106627772006890902522895073138316652812223836297000549224192065827081388825589781516186020353621778659057169607093181918771527580964006651064219377110115349085797300164016062975417109294080925346738269738792816768139646287863656933612306064069414057313595843770311396574629234228556624886038167195283401848770890909606645567383251591384900877106343926401782165428812765044801749367681149270600965301474213419638665853740793943948690924032237095737996523007008378023236894273664343790808132549699093571617566721684908635285428775122672766774848243973678053286874772985468112370340099767322777724582017625901600760529548542320018269457485608496341244974997154403905846546777096717662596547399408399983599262002356189665476684912503854846878205440620695880538700225119141134743349138166727843408036783583030068078468920612668423533300790723739852432950503260815762222,13,9,3,5,5,49,1,"0x4931a75f228ef7c355d1e80ed39c4018130e34160a7d3d9f949d73eafe1cf37d0a50677a9dd65fcdd12d16ce2823bc1bf8055b6b98dbb2dda29b33f65f3ad53d1c"
