device,temperature,humidity,encTemperature,encHumidity,totalDevicesPowerValue,hour,ac1,ac2,ac3,battery,nonce,signature
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,31,38,646759780572928790118958668290125292368563924321096565111155278435776764961335921564803114100823451661548534185514966069697914491936750034444355167673014931295111138633943816994838265699481774177114443063955778331973814427815682920031516077864246403929582757855935889966543764420671493369336286994418408693771259442320366422290703133804580978135568718836279177125759934629674978735807305832034532307167717679589673615766104400167174557210706260820277598216429207763637441611555435041767086400041600947378849550437281862812234222720977153770771212699270741574273214762217698284336035313582581196929885162437780067372330325283421919867712972953186217434605251737147718733227032616737324519497192572519931295270323448825173886322590793668973450102874747887074128017543717209833623571551653907835323594618936528471644206757451708787933103653781505245864675603602932419408757213073942947181063589511111695656919965159788114173212931262464091391057743113706077181549104991454454958679325506699736671791380463199137289159913280918710777030254250026217714638151466887831188804292595266776101995787393657362465364441032227607694551058286043881949119584172746914601350253005066856164335661520283536776855512976483314298015566754140704224270265,805895137856253400409225982139869199330549112321309138898404007470854609611202490019894032886503526737266666074197403160752861734589004010157689998293616455779852730334409787181968494226624958517565427433006197646163143986517931539438985729364138002781119075407351935580731112147519571201086867659521006753964289849693841402281319320535644763798974692076169435584752767453977283976612299779303649752853382635923906520015263501941433288513205435223139266616162977329876757806682879014697778581832696935068715819312793681275297027655610471135831375076632738164440407279858086106485622134830101711408374396084019350839616177191815654890057391282424635380213286321204576966282464640894930779929027518999902685115540031090475712198764886512471985993418060915851772132020299622993333660004168460974304450642418523065616285779068580469576625623563692565079269424795213158055056976723231622409038605192654554542316192767981173323077425880851414071988384458210792402473110015300468557996749980261276346720087444926302276471490756863536689749447253247173704495235389219830194030370308539878333555151162660411804300962856164435243363390086260217519212784804192657911492381868054616496657813529176372962499633580818628316579347110341616230212781,9,10,3,5,1,68,0,"0xb53e81c27fd8f69a630097ddc1165d33c8ab8c68e1547b855994ea52022f77343330c5086b0363eb1b52fb2e710f13e4f917067deea3c9476605579914af6f081c"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,29,34,611779321444625872452887233267473824257520816400187618438785186513946188067231951276595948219404251677605438102688254262462027668896411967065791716446563249917229841624825152980428400999726188313387022891716452543107726994484990472842655087135096017166118432789448517295776378019661183510613101018958064403951083424266115404975644511834042525606753506202787377016251954643315408944917469211168637916952518174286043837533571320813872245845327355646465492633131637949977926688796253016997488980714173395794452885827036361649846401064624031267532699328714329225020090059117575731137699668512153208717156310271569115955688842324616223080278930786608078657535271997105349296196979307466999322182199287067964141057649953262460423899553938967378835897819034487560008931217100561637467556895203539740936057384146183176852835598910191360371433429509789641313203392032773773400869602953931750007785925293365214923774000739919197326959298404897268162106493340446871326918096795372994519854293506678855017794509765410185705552332990861262273553774527443039445364194022640630928047271114102672478504954984518257669957158523541706773848640812283424075261833115349803730450471945468224352028949156086646365000565837718938548233716866391076137657607,12254143410953825961726719000282691990878339907683846025331033638767812367506906739830186135326777885454113386456121733049361254737464770604556982448295843988359509836294783308933843692554490496790157770526612915349968024560093088891676170924170645885106464757564329222439814051354851536327618346501214574095478635669024863538925709982701807467872273345135761007695650667973545765446276166806902525155846731564196076815432812565720571877931415865833434589714342880693245697010555693858302089210428860179728060144902432077057810408648910292249445927936683036867567385067639722746576834912486759937291188769325072478847040338462121351895758433308120298973610176455657978598535868549687858434689073815010234260968064705422149086371630069461527277988071125419490338199540407896885726711703605071351471750849130327167541572325405934077894277407038198087932504771458716395441499731937766194402983893282215931557440409523528669692154427784267339160981849666791834889417992025992655493382148236097582788372252453275944070305081869947794355766692178929120822999208273721855739476879237013593295776178209944382870228641625683230209426944614747600732949421188564380460700010495443231235620296527937916588470770221617123493093748450395222280160,7,10,4,2,1,80,0,"0x456a06a02351faec4d2115f20b9987a5691d9e6eff8441e1795ee1cfa25d6abc36fdcef65554cf3b34704ecf183ae6f627fe6bb973040e0f9b72c8e4ad3b15191b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,30,39,455399438033444874599065624449496685969029195142859107681307631295249975019023625922030805554102891066598253462731124046440368867241004868048121789941982520387125337801360284202839289567641048559486054189896543665655315412231811972314766748995196133508761747672852811439024983728700132055040887707316193698867913957801904835267781036066542642044861360033346724824715862857944188820234000164454181167639940404084549750986454269017146747294772064340013488954271872215885002900282765527407334063937076269959236188436982063836945954878555215101005987464294502052023840793729955261357879641928541079461824405970435115787265606431790187101363363188304758600746844536955461791838249401402644291936965272333324875455652437945154405143924424899811374565407155164821293871498792496675150923805511141477794812800260048907203011814822660193022805377840087110205345703925664524513627995237819258064489571204052565106011161710351127958355873121349074864659922233195042934675880384481433272053006198815163766425692279703932737532798705117126668316782561825700354542802947551398178675326922413700729214730601860851398222831602223839820057018265067471045191209620077198510903141372787057355760311591241070975005252249417830507179617270074396876238381,161247611783512035111816700181101753008453971941870437513564017713869903522761388042775933478316980331124172538160889223710376183843066565998437762113479412452254946798952233714458921694810571191301207250502361632968114195172927028829778175961535297204312509980692287782760525801265821659339764517087818004292621123068402054744339550220544740793826202613648489637821054248114188249533068174550981311202746043662923953771343613926042951899376618137613239750301564078350894739734363452843661186040895291596249209369528023991112118335230096767509197863772738014163096389668403827162715918729769295378925354600624937037358245373860268743250575824266483983086646121515839635438100347886610352443714342233545677860817284434113951149219965198969509869186131681916986525684549388100762241779910099190125297289509662876103984356181328133480600021311930982111720427988843339959619924445195271224938755465059768704010303523883467577952057786520831576601428572906626936667858137892866350889179034492895613603450585092816434804390199211578620637575108065864865651270889352396226722837978438540237851438970795565509129476692667094293163145097466272799001755493261608814407105372892582527617543999927074179943298561892104833991965050567800710153279,6,11,0,1,5,85,0,"0x746daa7d7544c4fb20e1eed2754485b83dcead284f248185d9274e5ad330c6200ae785176cbee1d0a05b998942feeb953067a79112c4c9c2278b4dac1f15e5831b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,30,31,478040910841156620239968186804989129477291170699701794915871295671069086182824507013743455168604413118998310475487725307338667396240459907885853240043468807622393442458195953449347081263369841540065829942778830676848999171007914565958157004104023180884775227509407033866033560393051386383551187128922624067744249758218295253650329080850734748780900621375776845554129017949425057869019408045429322743638133861828247020693298867375254214625157029484570208878451035682481173619448758917680565185856535183625264645913329793918412402751386641170649316575173941486814093168900493611464677999979606458522997601828698975444697642764176881852448541764810959772789598467276211635144584950269377063098792206045895984747681906831765663022009417230942622344158349173093597908750584425474476181143128687832130111726697892562363869555196103873707385661410853037954107871557218689466698268329107171950000401180832048849471322723355981792614340724385902302332059325734945602119856639226638792626797376196646834374698069940943407898221902117613414355398795130738093141732043163783966072807797621319284207302379987932537532568473869036512199085065805034449916899796694445884558439480576760447524647991547819050870602707023038668294694650679382461675904,724943631508869427707442064656054955567038317454439532773928086140207735631257894396075313121403204201427175375802447173834531312409188816933119304410720599445281652388123184096451773179504719912902411412471874753526110116914025425723878275466876070508965233489515163834962486678315364245040118955349068916422049899961601444699260771451027207359117454003972019594387922168478552920041091123012732851258261327350874580325939032646422081116057883447719937956857988776388074676773996463138976944237112966930448748926390831035555581367394696919608322969386905775967768730025773448036636643740279244893770538321905836703527672744115391874896259478201091754988599580284706815925638249496092876185830998451625145703481531843346056840835550448432021307215069177645772401084668531017207043514865057394128600050609025483898759970979111588497765276111340972648324686671470037629196375629436926575875004479963291127854519200504362069532622994878831392195749953076526402251202716141708224533864436500757558104329605415257340410625415580639699294099361356658807665906516408466046186688135250475306414035220005317293162832864020856902341991536709538324358564653520441516297664968860609264989594353918529260085824363995475645037879822620552555162258,8,12,1,3,4,76,0,"0xd55d222a7bb824bf3ff0c76a454d40a61f7d3a29850786cc0e4573e9c779531661fb238734c81d08b2bdb794a66a786dd89ecde8ac34eb77b9fc00b9ff050d6e1b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,30,37,774648355317612666056747101691518834375912270351434772344557844474566409836104709899369891298640596017597708924850090331900190125000814994756021760640011408106883323051310444359591292166489347114151012876512984669937287401803978198853604976095098399973286637104174158201307195950305817933389293897593152768085065430808336469150933547407385437220589967091135122962092050064572394409985739945714666825867672639462526178403260456273164121729720574435510163692324367353321187014262888479265636606880985442467702403712848650289566213363210397522546675131525124174996951085422657912718719586392207753432160129939331613085271131163903272472822738078740688228608752344917300872351950823472270902893353531189916456774569527324720721109026536404491466383878665269641225791631550490640669327522351544294573211972130723133745450131291842593437477292395409657721627613883034612283978565105647499855521074486519658322455821866614259548724409533677028096219503802071443475169569378296881272015681710378903154728757225677658137368289180286295066802819881509338654844164003920639268053785027512109776321109038389208683069590520555028250989137958588554112480534686079426283933097881882824730277009915889482352417775091848237955416615329614131701863247,601808478095301550934888416761803141699533255840271453454538661585016921410236687499440456637070685079862918648942954777047143364568865910127723113245416654407162929564713343716220169252164015337320532492565823038879649655781517893600704323530642636495427488154205362245761709365113026532542792163209276398620391698199489446957746181159855521696555883314851696083237231194249680010647418054103879779366609212627783634447029236372305345116869795238014297425246154658070328876907090070286432940290834376610070126838553691209566618620113690745790833383759622148390554906340450346182357419298423973111895513215157828881116651540963593765115059696917348795868523011038233253958702706409474754897108803019440318636471646043778142540375267914086496487507350713794323344298355495968786985908536638021636622204126512589132627297954600510858876617597024895080313401804307725926042826566678696515987915788855943099018195727135618913992479233832805503451216254711056070633840412233789894346710696429607159189990056380602885139947342504689846114336255083245960708934573369511906356976498909499724218109451202559596183370385533788929019118573192077507732002293296623466638205802056651931325529358685487220553149787579537520474772196118676770233784,5,12,0,3,2,82,0,"0xfd4a26ce8a19a6791ee0fd5ab83a0917be2b84e257cbd25aeb0b266502a8c8557bc3d0a9757298a90972f4493a891055ad8fda527603b72558056b517c63ad081c"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,30,33,28242645494808608639055536520410782021347862086282968193906422350290271702071813594428065120721276109082872003402079342732517403236520043085589036519762748668863073479344571229963007848320219910926331349146489653279892865351008353976300530709934589352817693606028668338929093259527683398618202370739398076679056629570391370023080471901062111009408894524079186297882710870264120508836736437389745485343743467650603653835584853741096007535341588368275957692205455071301858628060627302747712666967421363220947801822783361421052424092501793903415297782096216236337498199275136606945464118032980670460341763132201137415209219834116117301021175236252869498763426221432495581422102345175040829009835844112050348090251024545136889727265528014750944068541215406638858460595614177730189945441453310441325751796148694954268540873258216324038894531794453634599701361610415662847184342543615115418476380792551388802281146641816960344447649260415791439828069194338285029450895438583899634601346748952756282924992170296408756269162642987382066913582447204321379102356271921884640754969017385325475704480047226019102039318395469100853179430407993957356997460422030793380123963626145824723806764092757970484352676443951273244610899701987233529836325,524932969678680138140333823769826733144541872616478148108261212550012145157814855031946231880811974450052951303396722847849312094964697430984373375212245141039512169775129852504631818618636447419309097441237918051842063013081649226626552074646195742723562977718098337497126760836266150519911053538137545867657974306850509982432062979450746841440603250164202151231434315146263670511978213352989217643713857514599184443888556528733309204380854028261496587327726670980364688858437014688507868179827414659674979113655086480889171553867999541028061488720376811221377043456226215372145554854397076518145793422781321201533266445214460742218369023583243151544707503124467917380079633055341468976301223253930239376250903990157559408191527753534384985620113942371927173326970454603660728943043472908260007379320606191830701403294694651018078590756112943770206202854351957376008704702946380359627720732991636012296478652379260494042055924941890897675520521679246634264219657535208321951532124044370551049181999233857699233961867738794246351153742990556986240052229212054935056385797030521142109187129591145649914300030576459701758973066854381444838891920647519594827312025302715690212241171873526292851824968883095213947087192527073634046985720,8,13,4,0,4,71,0,"0x94dfded952f2c87a768113f1c64e803df864a84cf41bac1ad1a47e75e807eb092680b09f8cf0132baa233a8e4c010ee2181c2f5917806f81f604b863df3435b31b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,31,35,685239332165529442026026545583001221097353501771791117946498269508833613770725732469605233680808023742949573733317659080619941371039026538117546624547085719618628879559683976818830808691425264073598531909154506395626817145888982200249728680846451580883034890888250281375746232035487237685721331145335074713664919005392389809151269085570933525047897694331965753703260185425473625439048789217621651732537843919850383768595417764378925025858412773519586623065784004434314210294583284719623670661283717213356161610546350735638374886743777645700349035049835756992384795006271194839597917459079157381625941036090159270555624597764559256654863529689864561961874610084792285325748842429340593699599887997916141741638470881530154252286239645771889035940197597593802994604264152322087599291589005204897770270917673096393308924761040680297704536750281325789650334961477648395123393756954662894685027605534942421960675037794104052852525533123328952639248750990200019268019546159020278095787721185857283839054591066488358190078544821183717407695738085350493132310507643791783583146997420347371284093723525316186480772204177514227073113819747340101378816645503412036610136041148987384089048618467949742076947553238124566453564629614738399989184278,304002300261245955038192781866919412014461724008403513160617723956602706920262882011775482398809165704162094316580980364215404335684745431951555495193322196532929187624544711219551187067963231724408800844450718760638149916674300000586878544442362058833827004062084930709208313219739271447794767684446562612679785019598814780848380848164261810670176616230919987181998870237084322910965453088763546554922226681494326969357279242221190981845717830550146367242897673046008864056863601110004689259793649962882284206736426285878770144854756274930937788648504189102085162841125482792099759657555139829119339218310909153471923958528181776625779699582363270157717146151327078772271075338050641549724983501466318831920635549507178201397576423385493738541433780365098631477976144585525077256412906262667908270877541967380074413422036402488973600476678244921435253754622772994890014232141019747513553039611245090962034901295302616392696733042129144719997901591159676598212020765416688519021818045157610552885546765636545109167334748397790718785933689598102537911358960080587485012315872714718557349265212539236418976758748469978067649892781469213020722306905739269939582947205717244610899405561147856236541379959484165846724985146137175524511188,8,13,2,3,3,52,0,"0xa59a0cf1eb9ab71a809c37f3447f891b5312926a6adb66d81c565f204718e20c0f961e7a740bbdd2b1f91a767eaf114203efbf25c269e7dcbb5dd7a09d828b701c"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,32,38,396745386281637799239637832541447229268082239360057506434098907751562183105341213558838662854235641584851656356908317234403264660679690991879690190859386076423912117519394693897439818967845757848405780772458676380262261370237537400470091678404521825455372465458925967990390485447986627319145279069999252496424648464036077380892077177312041229142069615977013192700934020568678849961234188612239642625864288315510631328386984842550975070395273549376767438675512993024038593656172813530496053188402406727680820215358420361118772639891622559710948006904905660332245839670312008223131663400326777962136165549590065732872191286187264913899400313848786059458183600174438226140125711598171787690748701302987260815406449795123818873579157910743873463530522531229967336751248972494062455016169677085208415411621090932306252345808250436047544236200929499690613224586285065388462872877866962260728592856784775268551171829460733407566202388619981560267844227426254231699538955258981087072929664869331479391278456390329644041400509707476223963927237386027909816440665348413937941839475371150107515203720699080317555164408581520621094842008698158885197928138272112551416654420880754476264702862884237192325843983546783911768799319515842707098731956,31813542075968670975781280525761845812156444826500193236916646601208297881139270355718457948390374184230817260396972213541847237107078355399979690641550142564876936629230696353016367987039137193949505410716862783369375891861864468538925921847106797853401935360359960186856142007204578456876681252295347899092164413069545459404373109647200319976554698383476111460237595604342154864284772686629087440848867071128019903331471571184192487414574696224012381113047184794407331094306819845766101281924699881259689950961090789931823705113088999730928462731033959663253185694316816400350893077143396145651258853041384968143600154498264394502648033827491613529186228924020393705476508705021875410163319264623246893507186118770257436346230533907727824357963571271716156907289552443715841712639726937116469764670269690971839468744179878171522354721916618504664326484730889350126561660843310662993737931517650387952520461917468381663884233386542486623578799232312424396700842653817431580894520764150638279198479065410806130269903010011953617797355424749670258589873276906389360003920217948997911851489466942003569008959702584388343500832186663533143045428687074868961958167254258641108765375747172635998869357815220943065410806305184088046898521,11,14,5,1,5,85,0,"0x38c1e1bd1bc969545a21946bad269bb9f0bae7b552aea350b5013e1639d4b0fe6448a6a8c72f8c1ddb759f4b3a34bf3528ffd463e51459d7acd6209666bde36e1c"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,32,37,582948643479774424475655508396029902561287442198987543473494716228912173643272079854298384909587680077836132610286361567938024369121098141873833097205512902014639280170886723845280713191711208074186003017489754991532814197383116400086411810604549029368618923600654385615419743630670200312099883226225854437877600337628472486930561189271998723552591009522869732177866645673001958182307819359417670979771431604515346449753989068893535669326368943555943044037160377980526878657967876084433621752715066312169204130962675037596242077669689652080328956689606039309164840319503607545812070682191648114758781675876629395185783917385532919324167000477110897490446988151545883412939471381455089810743675572867790363173047298661591453660487740539189974066065425611293755489571212788064811111409320024369214935037042460078736405021030035039561820692555164827215852796243226687777203028211895738083143524196752895629537641456072500783676290326768758575443111207607268921749190453579240840193562017585153288858883840322950073755680524916832371504344619062290175527801224399146546398727553186292674339502765510554282968895095112307273101496581946844147928680251868410097714530141202071767671687111507706229041206006069649744980339765673395840421836,751847088469577140141744044437337406000388730471587282441425898268349673914387795327021984858849785774897435634000604036980706350435119777807701423486014944072238050084360436097534816194479521270384166253580002618194353110692365075726485191221812484647630404078078731525001306511550128019080869630120752710799468633560434251527055096783964344097133587887520246807531815805571487656740260326376818777610066233543867970405405111303487316235456114487053024527220293669062825043609737403461508090074526859245225455676440896825834153374495185835757912824281763739011343522141049793070360092032724601458815026687468453295455455590947874634543388936844086761994697673892742299823087702785829608427365972763822702674429516638741615345768842198822308082240071135889593404533534843475173892266928277476879936385012943268282428002222140311681915436392369145627773137491899693040318879125397608943794050756805247043939664603327161498609160718525207900887548897144881903499158189431793441050216360754596292346878759353264874507660934465012351029702927528607769510241192516380811000304783352130440395795195817090104197702109439048088552671277815287295289950418136342239591524780595291185766439647069011991919791902543278050815962937905118481101218,9,14,3,4,2,51,0,"0x3dd9e66150ac2e0d9e8fe50119fc660b0eefd6df5a88a77654c393dcc5ea9a2922fe042590b02a6e995b955ac7a865a04917b32975bb651c85668416ab6489721b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,32,34,566620315357176975648796308438283251210815611923197162841390138467295101827362563015080217161385384308431884037712982332067308777444209340337629658560483828311201475397000387705315043232409105613005272121228612022996080129407299522716516056155804833693949753213904891561939315066168938633741218301121477589582263303495705469263635417516925594041588922318803746247486165024309534126797622632102143741511297195631279844878974416822127871638921846164623536226520925871157220435694180127237600804302559741767418242314178628108443662982597600069200558290995747042014609147739859829708102844084484937365180032204758547801295800231429416939067661933196367194371765469290138723721574213154973494962995942512103254087407893570045780120321817508488083195618859305123000977173665302940693575011541615374993588521832252191344242503151378303324410924604141397565851549927071564950323048502871938246592771423994385695318499797189344625171333469498841258195946610763908135586513784402139540517588233374291771967272271619865440328860449081730461983865139088943221852940914474867290805078412710362263509597123379031809555593050287973551434539657408732272941921986391273397644075546194017213872849055730447835341081562160752355471069534813788704457963,61304785278868817530682176465434145503246324802225300554200720424830009414359815092771625546185542541670466015658046198734420758186737806223026430901957521880339791746791832315096700669412333860280144354845690648970227644410609383168291744292117337644964922090671628255586069102605992779068570465872616565090257373660911096378105669442302564684868899720116189545370197679560945328633686256275791932443231193514787700513112699228530154170405588693292310218366853085863965870416679683582919692512718954542065440783660364247818229906130245751445312057457581109415809683704925690164733807785611264481030522584595616471371461618875380999040537721670021617889962365088864069750490845002193925116615833333961277077650649633307701708988939563783481044866497224921144467139827503239322749464271338675263439197239063056775545010506807524104179172269521743688238658983524016911437026931980384466359643859872803744437649091161232649778640317190067100223755178917999109243290466768160653038398864457224834785231572760019353545623896459960853844011383790356984074590255866934023824436574596002367258979108058716094625439482953098235188340840766258027128042251488001657122492962003526842512472059963399239287388152626490067550154783850867245632781,13,15,4,4,5,83,0,"0x5ff3304f573e4ff4393151318d5f59dba415128bdee940053564395834f60cc01583c3402df5d7fba8d6741bbc3c5aa1982c8c089723ef14d0ba52ed66d8fe7b1c"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,30,39,667052135200795096960289161663226707114372170259087689938452656041106688870555102075815583877815626763941671728256619748270816423292406625100484167442048855749520415248861748369724894155839594373319836588506976658400931335270110370298202897612231649773448370395334253560933065759210719242065521786180088011083875784534939272682361945895426590749831168516224282845333994017554104412685590112090049096984233328504764503778709350506847524177398892466175331418982834663280133253898149666357123828696681535935426266421876255639838386930887708666061985730739635060015373269876059537980115665813787626627246984265559931995488151713872382867612472916582474154045493403233463317999757300315285252992988684610774414900705252729836286734151385045006746615996080927900595275921290270822969571249866538024407604441885580373263041619004660517379153265461179236898916011449042863601427614188987849702687326316514305946225458240466110772042750953555372453130335284530804565665319949922444567825988453450785701789578781990895905828688338333305188976548275593379177556232254466177696771570776416015859325867480493689272508750254789739939611118732782695006588421406003800613898639542004826540132141852106535024682414520773288677655240372954780432885222,809332872771844463789131628524482674608418928510425148854460448087189948602853369101434894385180575346121488141499535864710023270988593366308580115447995183350912313498888749514294814099769965888507290031055421990098187432919914388890851372491833902422232149792716707698272677862851699863167055855940206266297955901430313380170475553845293087110588402696167688799465820623086711122110285495336956040801051508937686295612011946715611620088132020063905639428210925997198569194283465269869417084971497030574700501946731338033915781215368328399942085188954978095106793928495107332145287350314333791433732204338369197126429393751276701899701130747030192595580534756410639590262768415244358460415894134735379987888955694929195065461186320198393605738626808994112142801559660796654649983385003965551902728364079837138879332542418283061565571714939527414723205875707595769022725215771222649450086180562646876041180821762575789522966023281259338727963671060835799976149061898051836053741011626452545585130701248364095753895228072773483345309385393118856003838530119206410089400049750553510791438297283157192154718095839014534469262978609652206127003162580909221055827171885901638681185319666531589863852932244832873232893562014005603628815583,9,15,3,2,4,78,0,"0x1f5e8006d6cd70bd4b8796794871467333dd3900d4af9be8f048be208f65578224763de03a6ce08874ea1a1f171ad5ec5a05d1e5dc5ae6b254dd470d13f2794f1c"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,32,30,30016873817504754817660973509230619282296512040368148677308978319571355135134041315849615920539853697512896929918449947755570477498536470953351888458825317050709905184991045298149497066403772328247441262268745672768767166449596157035368495431200131605834640750961532765371169158623179027720058330527415323994175482523227832896898621835851914932139776682098453637688440079158946759244916965266950709605935829085887899411132507829303215474542280154807306485542647060140925250713527291050358420961161429840802741963146153076697259446014891124687600498497244964842803954846494818106398834104407837076685574100687114909498595839136605789753009057453506921833091451192364796448057585788422472625375584558544079107661591060745632358353333375833191610801601543347512136479351965620694842925363731031111282189567528311885131613605963701295808177512732620189096748359329810780975265945051260813549730509300014325306209650563249226249407325725388945671625936159917321838638331130292430213605362493905972549950956619485542263838171870025729172599330947437294672801371121333449140427765147080493741015449183869120701074404266365850577288380812103697523840797231659160571905903888427940168431071918577756686740629202579587593316281503150359521702,122221103757473682694907345180474180965305759566620059390829297270806367646542670205376806327017629171916478030785824720849827863905547849150949243265370044740753542871335506812990831842488019988095436042813074409588549793260993883047460154994307271024696600431123513341755257867957182602937244309919378091537719725224051560294582220677410739171745701615960878838000540174177582760953343280729856736105600580478418623429916151714500097928660172388017412464509473254928371728472769712990875572791199021386225476292913087035059506348770057969157107961907359550795491102696494728883807748738783111477588493473465786960374859143048744771338380313621494626434852219988618032693414841889996249451112692380139946486475342733606488566945441373233252520285048572237509276478034290009775106392977963888216118807554382104655611415066384988879187715935016172241525757916627114683631924381303050061218927268929729637796479367654199202795013200624251996579426054517653700933184271650206463727504495407640712877858524947766289432525179449984853178729906204082475001131753156297779693565588200516338006748254417094891582433988361896364040663621138003560012316823524002996804534316001573744752788552629572118643291181677702385114103008301070636517457,2,16,1,1,0,53,0,"0xed8968a4335f58857e895ea410088ab921723d9820bdcac06f3a5f7b028098461f4441a8649958232a5b05e8533aa0b3f9c939710878782b62f6a0361872a4e71b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,31,40,531277441035125553687226535821047776309523690153586691169448458032457806048920940200503095336794171601757810350343453928675657643294851536345049782952428644606073058734675882463032110320178896665274931128169561123291833300639862439108068265238677687163122537481185300682052571002526861736533437250610495827303976143182783073833784131042718032577965516993043505318785311882841693564407645809570760669690999973111862226454832753136748331892644896077760970908411461330415458098261093754431770644080231155140285062349197610529741168922062556341386306227767295837035147390668803314599321937463175148039585770116464256207905649988492140290868232110360608770079206488195859493620225822905969865768222633650986435803431766958173357104057906701299958142579796589455371744973554758725970098644761897575794533269902745192163344814053381305042274881273697983002073222465019446011131168319985843873619405961029985466958117328397431446949267580837959233037234445353276297585424012290080089507076172420966450378536304983049915891383346596555506584181808985119773083599789454391900798742480027630292839085232374193713131827126891420979066464575634674770990459932922263616452642882723583049298706209898886820349457654136020354716985089658071907128334,709255153261054145719504366065220092093640586731945495206442072551374810055757282249785878120180453086109845532961318018898600316789012325869590339853853886875918886781700011221816096397835595580524923116534847274446455422259593474543819437302759493851717295834555413560518804335953826822933269574186333072655812140197316868028071122355721158973394130287687093003257638416302264543242207812261047117888726615805849344213411387644833012869349728619856612906231957172978345571059936261372167296708050883175447314070514648798176121021827184889290493552512279935931619721720020269919081353143522953303364991750805901185967443534380186020311732430152265089262353073069777916389147813089624476852669251431757621126871449239439265940188947792401731399007049342978977658457621846619858592559206243326279206387620772598036071684263451038679649411773061127733410511928644129308087111458889760834779144480911869895038833942980889718644677599543813821661044522010339089146223330323292405385180515387843393136626418270287875661983800863602159506931471525582506179945721972070065093726494676578497613623030193331540217357607432530481265491308717178625904635844574492361310513663670896462204610770953735244438544063875898028253657603412658079467745,12,16,3,4,5,98,0,"0xed09f086330d65b77a9a60bbea6a13e206562e843506eb0dad2fc7b1f4e347be49460f1f305b9ac9b3550d82599df0e91a93ed511583393ce88fc07b448a2f251b"
0x28cB3A8A0453c7c1dBAFdf83BC6BbfB414c29382,31,33,59450869872673654620244631621849119498949368953674944346630370468111686394515126587653051624367643725143900866630027174202924175741478922987659349447927082578496847024029464186964502326844321416986007123878568149113353588928979907118952961335331126560955543494157752790349528725793334940447437204599932682214046119890138486462105187222032537817736479267377745254723984166329761247138095354202690847888030638544135811015549290997273357373910683009276605878090412547017355686810714843303773917986021484812440017207045073562561191646563689360749625145576212171713923304148328647986472548477087274349323579064732610210775721762719825384065523046701660587665207483719962355562312307828206672751285874149721400237477174311820910899869147369830351009896699597448401347315016813963815551594632163725352725031207358141928228460779981593382066471228617907805632914767012084398489449417619340448365538397416589763131500128418144978226689992823074277998133398519910210519974459378612700315186909658107467482119827986782464350833442510756240051738335838659542313149998498184176341759732570141996439393976795375448895625244054839869032661985045458905002196836089656822190639130059289024360752529492252547217430365459701365966333872358816350781205,742714391964825704086281787147080214871046327610408121740710493309933077181279926055511536912807523682723517854537864340136943594068017530716566213510817844749814220672758856250576814854282629853538636248616470471441939384365949815648864561090110197206395579286531149056095776390841066709650820095403394991566423910413267982512751310265403485634192281953302179208770933188472503799559890624543133075612611481477445359276038025922475897979361822154797712767553673564480576613278560719955210958718106525414782341571840888234947132486053363611943010781294431050764822684522053750355587653230295508777568089564451447833406745768251354446283741792088055392527052902826285208128884471678104913048001702367379074233110976658920477427895157386415680336384265735883045416587387026759839071336583522024185795637019283914507779069868673203268032341206406397359766338781890567862081034211183780913721365121432605361601626634613410921094847375281806726818564618512450507389046690773265498911927797566638105814504081677232438280281339355323190646063819246088416274123170396356209248348434162230416963557643676718862118740598345780552574456105700538028367122559197145077431585602352700858617209260263793563120588527851431914980420849403470764313786,5,17,3,0,2,78,0,"0x6708b3b89da61d0b7e60713bb6fe5fa2e801eba50eab8c82e64074765537603f5d3d3c6e1be0a24554299a07f37c469e351be00afcde96ae6bab4cbce3164ff11c"
